Price,Close,High,Low,Open,Volume
Ticker,GLD,GLD,GLD,GLD,GLD
Date,,,,,
2022-08-11,166.33999633789062,167.66000366210938,166.30999755859375,167.16000366210938,4446000
2022-08-12,167.8699951171875,167.94000244140625,166.8300018310547,167.1699981689453,5151700
2022-08-15,165.7100067138672,166.25,165.44000244140625,165.99000549316406,5236100
2022-08-16,165.4199981689453,165.72000122070312,165.17999267578125,165.30999755859375,4291500
2022-08-17,164.35000610351562,165.22999572753906,163.9499969482422,165.2100067138672,5569100
2022-08-18,163.9199981689453,164.91000366210938,163.5399932861328,164.60000610351562,3646100
2022-08-19,162.72000122070312,163.74000549316406,162.6199951171875,163.64999389648438,8173000
2022-08-22,161.63999938964844,162.1199951171875,161.36000061035156,161.66000366210938,4458100
2022-08-23,162.77000427246094,163.42999267578125,161.91000366210938,161.9600067138672,4425100
2022-08-24,163.25,163.61000061035156,162.3699951171875,162.44000244140625,3202400
2022-08-25,163.75,163.99000549316406,163.24000549316406,163.97000122070312,2857500
2022-08-26,161.75999450683594,163.61000061035156,161.5500030517578,163.1199951171875,6689300
2022-08-29,161.86000061035156,162.6199951171875,161.6999969482422,161.8800048828125,4702300
2022-08-30,160.50999450683594,161.42999267578125,160.33999633789062,161.27000427246094,4856600
2022-08-31,159.27000427246094,160.57000732421875,159.25999450683594,159.5,5438600
2022-09-01,157.8699951171875,158.38999938964844,157.32000732421875,158.1699981689453,7390800
2022-09-02,159.25999450683594,160.05999755859375,159.13999938964844,159.35000610351562,5196900
2022-09-06,158.3300018310547,159.4600067138672,158.32000732421875,159.1699981689453,4863800
2022-09-07,159.94000244140625,160.14999389648438,158.0800018310547,158.14999389648438,3981400
2022-09-08,158.97999572753906,159.86000061035156,158.7100067138672,159.5399932861328,4607100
2022-09-09,159.82000732421875,160.24000549316406,159.41000366210938,159.72000122070312,3927800
2022-09-12,160.6300048828125,161.6199951171875,160.5500030517578,161.0399932861328,4537500
2022-09-13,158.5399932861328,159.27000427246094,158.38999938964844,158.47000122070312,6526400
2022-09-14,157.92999267578125,158.97999572753906,157.72999572753906,158.67999267578125,6091100
2022-09-15,154.97999572753906,157.49000549316406,154.6199951171875,156.75999450683594,13181200
2022-09-16,155.83999633789062,156.55999755859375,154.33999633789062,154.66000366210938,7141200
2022-09-19,155.9600067138672,156.0399932861328,154.82000732421875,154.8699951171875,5582800
2022-09-20,155.07000732421875,155.22999572753906,154.58999633789062,155.02999877929688,5943700
2022-09-21,155.7899932861328,157.25,154.00999450683594,155.97000122070312,7816100
2022-09-22,155.6999969482422,156.47999572753906,155.30999755859375,156.25999450683594,5975200
2022-09-23,153.00999450683594,154.0,152.63999938964844,153.89999389648438,9598000
2022-09-26,151.22999572753906,153.50999450683594,151.02999877929688,153.22000122070312,8240500
2022-09-27,151.5399932861328,152.72999572753906,151.5,152.25,7151300
2022-09-28,154.69000244140625,154.8800048828125,152.92999267578125,153.1999969482422,8977200
2022-09-29,154.66000366210938,155.02999877929688,153.16000366210938,154.13999938964844,6317000
2022-09-30,154.6699981689453,156.0399932861328,154.57000732421875,154.94000244140625,6832400
2022-10-03,158.42999267578125,158.47999572753906,155.22999572753906,155.44000244140625,10362200
2022-10-04,160.6999969482422,161.0800018310547,158.9199981689453,159.17999267578125,8024500
2022-10-05,159.80999755859375,160.0800018310547,158.3800048828125,159.32000732421875,5296300
2022-10-06,159.6300048828125,159.94000244140625,158.9499969482422,159.41000366210938,5712600
2022-10-07,157.8800048828125,158.97999572753906,157.67999267578125,158.4600067138672,5030000
2022-10-10,155.47999572753906,156.35000610351562,155.1199951171875,155.94000244140625,6110800
2022-10-11,155.16000366210938,156.80999755859375,154.9199981689453,155.49000549316406,5306700
2022-10-12,155.99000549316406,156.2899932861328,155.25999450683594,155.50999450683594,3998500
2022-10-13,154.91000366210938,155.72999572753906,152.9199981689453,153.47999572753906,7083800
2022-10-14,152.97999572753906,154.1999969482422,152.72000122070312,154.02000427246094,5471900
2022-10-17,153.4199981689453,155.3300018310547,153.32000732421875,154.9199981689453,4348000
2022-10-18,153.75,154.24000549316406,153.24000549316406,154.0800018310547,4528400
2022-10-19,151.69000244140625,152.49000549316406,151.5399932861328,152.08999633789062,8257100
2022-10-20,151.4499969482422,153.22999572753906,151.27000427246094,151.9199981689453,5019800
2022-10-21,154.14999389648438,154.30999755859375,151.8300018310547,151.97999572753906,6898400
2022-10-24,153.64999389648438,154.05999755859375,153.05999755859375,153.4499969482422,4673300
2022-10-25,154.0,154.7899932861328,153.8300018310547,153.9600067138672,3434100
2022-10-26,154.97999572753906,155.72999572753906,154.77999877929688,154.77999877929688,4448200
2022-10-27,154.74000549316406,155.08999633789062,154.22000122070312,154.7100067138672,3654900
2022-10-28,153.16000366210938,153.5399932861328,152.5,152.9600067138672,4645400
2022-10-31,151.91000366210938,152.8699951171875,151.88999938964844,152.16000366210938,6097800
2022-11-01,153.4600067138672,153.97999572753906,152.8699951171875,153.82000732421875,4603600
2022-11-02,152.38999938964844,155.4199981689453,152.25999450683594,154.16000366210938,7210900
2022-11-03,151.80999755859375,151.9600067138672,150.57000732421875,150.6999969482422,5378800
2022-11-04,156.47000122070312,156.60000610351562,154.66000366210938,154.9499969482422,7692000
2022-11-07,155.85000610351562,156.57000732421875,155.80999755859375,156.22000122070312,4425700
2022-11-08,159.4499969482422,159.8699951171875,155.97999572753906,155.99000549316406,11299600
2022-11-09,158.64999389648438,160.35000610351562,158.4499969482422,159.36000061035156,6040600
2022-11-10,163.47999572753906,163.50999450683594,161.66000366210938,162.00999450683594,9939900
2022-11-11,164.55999755859375,164.5800018310547,163.4199981689453,163.91000366210938,4622400
2022-11-14,164.9199981689453,165.24000549316406,164.14999389648438,164.1999969482422,6187600
2022-11-15,165.5,166.22999572753906,164.55999755859375,165.27000427246094,9903500
2022-11-16,165.1199951171875,165.7100067138672,164.8300018310547,165.41000366210938,3645800
2022-11-17,163.9199981689453,164.11000061035156,163.39999389648438,163.7899932861328,4574400
2022-11-18,162.7899932861328,163.69000244140625,162.67999267578125,163.3800048828125,4321100
2022-11-21,161.8800048828125,162.5,161.27999877929688,162.44000244140625,4766500
2022-11-22,162.07000732421875,162.60000610351562,161.72000122070312,162.3000030517578,3203800
2022-11-23,163.0800018310547,163.24000549316406,161.55999755859375,161.69000244140625,4167000
2022-11-25,163.22000122070312,163.42999267578125,162.75999450683594,162.85000610351562,1436500
2022-11-28,161.92999267578125,163.05999755859375,161.91000366210938,162.92999267578125,4052900
2022-11-29,162.72999572753906,163.6300048828125,162.60000610351562,162.6999969482422,2620600
2022-11-30,164.80999755859375,164.80999755859375,162.39999389648438,163.69000244140625,4874700
2022-12-01,167.83999633789062,167.9499969482422,166.97999572753906,167.47999572753906,8625800
2022-12-02,167.25999450683594,167.47000122070312,165.75999450683594,166.17999267578125,5185900
2022-12-05,164.38999938964844,166.72000122070312,164.32000732421875,166.5500030517578,5436200
2022-12-06,164.83999633789062,165.5399932861328,164.4499969482422,165.1999969482422,3597800
2022-12-07,166.3300018310547,166.63999938964844,165.32000732421875,165.47000122070312,4610700
2022-12-08,166.47000122070312,167.0500030517578,166.07000732421875,166.5800018310547,3217900
2022-12-09,167.05999755859375,168.08999633789062,166.60000610351562,167.25999450683594,5431300
2022-12-12,165.67999267578125,166.60000610351562,165.42999267578125,166.44000244140625,3504400
2022-12-13,168.50999450683594,169.7899932861328,168.02000427246094,169.2100067138672,6750200
2022-12-14,168.10000610351562,168.80999755859375,167.13999938964844,168.42999267578125,5643000
2022-12-15,165.35000610351562,166.2100067138672,165.10000610351562,165.72999572753906,8363000
2022-12-16,166.7899932861328,166.97999572753906,165.83999633789062,166.02000427246094,5372000
2022-12-19,166.32000732421875,167.11000061035156,165.99000549316406,166.7100067138672,3940500
2022-12-20,169.0800018310547,169.52999877929688,168.02999877929688,168.10000610351562,7803100
2022-12-21,168.8000030517578,169.7100067138672,168.67999267578125,169.0399932861328,3990100
2022-12-22,166.75999450683594,167.75999450683594,166.05999755859375,167.75999450683594,5672700
2022-12-23,167.25999450683594,167.8000030517578,166.66000366210938,166.8800048828125,2912300
2022-12-27,168.6699981689453,170.61000061035156,167.8000030517578,167.88999938964844,6885700
2022-12-28,167.91000366210938,168.33999633789062,167.10000610351562,168.0500030517578,3662500
2022-12-29,168.85000610351562,169.35000610351562,168.52000427246094,168.5399932861328,3345900
2022-12-30,169.63999938964844,169.89999389648438,168.8000030517578,169.25999450683594,2864500
